ID	STRUCTURE	FREQUENCY	Bana	BiaoMin	CentralGuizhouChuanqiandian	Chuanqiandian	EasternBahen	EasternLuobuohe	EasternQiandong	EasternXiangxi	Numao	WesternBaheng	WesternLuobuohe	WesternQiandong	WesternXiangxi	Younuo	ZaoMin	COGNATESETS	CONCEPTS
1003-5	t	5	³¹³	⁴²	⁵⁵	¹³	³⁵	Ø	²²	³¹	³¹	³¹	³¹	⁵⁵	²²	¹³	⁵³	4538:2, 2065:2, 5105:4, 671:3, 7338:3	bear / coal / grandmother / horizontal / old lady / pillow
1235-5	t	5	³¹³	³¹	⁵⁵	³¹	³³	³¹	³³	³³	⁴⁴	³³	³¹	⁵⁵	⁵³	¹³	⁵³	6187:4, 9676:2, 463:2, 10442:2, 11206:3	bad / money / sweet potato / under / you (singular)
529-4	t	4	³¹³	³³	²⁴	⁴³	³⁵	³¹	²⁴	⁵³	⁵⁵	³⁵	³¹	⁴⁴	³⁵	³	²⁴	2441:3, 1195:3, 712:2, 4080:2	bedbug / broom / crab / fragrant (smell)
572-4	t	4	³¹³	³¹	²⁴	⁴³	³⁵	³¹	²⁴	³¹	³³	³⁵	³¹	⁴⁴	³⁵	³³	⁵³	8750:4, 1286:4, 5168:4, 7084:3	burn / have a fever / hot / owl / skirt
1038-4	t	4	³¹³	²⁴	³¹	³¹	³³	³¹	²¹²	⁵⁵	⁵⁵	³³	³¹	²¹	⁴²	⁴⁴	⁵³	1925:3, 8026:2, 9714:3, 2126:3	classifier for trees / coffin / saliva / swim
1177-4	t	4	³¹³	³¹	³¹	²¹	³³	³³	⁵³	³¹	³¹	³³	⁵⁵	²²	⁴²	³²	⁵³	4464:3, 3100:2, 4466:2, 5379:4	dust / goose / intestine
1252-4	t	4	³¹³	⁵³	⁵⁵	³¹	¹¹	³¹	²²	³¹	¹³	³⁵	³¹	⁵⁵	³¹	¹³	⁵³	8418:4, 2794:3, 3419:2, 5007:3	difficult / everybody / hoe / sheep (general)
1350-4	t	4	³¹³	³³	⁴²	⁴⁴	³³	²	Ø	⁵³	⁴⁴	⁴	²	⁴⁴	⁴⁴	¹³	⁴⁴	6558:3, 6071:3, 9675:2, 9674:3	cucumber / many / nasal mucus / sand / sweet potato / tea
1394-4	t	4	³¹³	³¹	²	²¹	Ø	Ø	²¹²	³¹	⁵⁵	³¹	²	²¹	²²	³³	⁴⁴	1986:3, 10006:2, 2966:2, 7128:2	climb (a tree) / dragonfly / pants/ trousers / thorn/ splinter
714-3	t	3	³¹³	³⁵	³¹	³¹	³³	³¹	²²	³¹	³¹	³³	³¹	²¹	²²	¹³	²⁴	482:3, 956:3, 3222:3	ball / boat / easy
715-3	t	3	³¹³	³³	¹³	⁵⁵	³¹³	⁵⁵	³³	⁵⁵	³¹	¹¹	⁵⁵	¹¹	⁴⁴	³³	⁴⁴	2172:4, 7625:3, 7077:3	collar / neck / owl / rabbit
717-3	t	3	³¹³	³¹	⁵⁵	³¹	³³	³¹	²²	¹³	⁵⁵	³¹	³⁵	⁵⁵	³¹	³²	⁵³	7239:3, 7454:3, 7967:4	pear / pork / round
1065-3	t	3	³¹³	⁴²	²⁴	⁵⁵	³	Ø	²⁴	³³	⁴²	⁵³	Ø	⁵³	⁴⁴	⁵⁴	Ø	82:3, 10159:2, 8568:2	a blind person / sickle / toilet
1105-3	t	3	³¹³	²⁴	¹³	¹³	³³	³¹	⁴⁴	³⁵	³³	Ø	³¹	⁵⁵	³¹	⁵⁴	⁴²	5597:3, 4540:3, 2681:3	day after tomorrow / grandmother / last year / next year / old lady
1268-3	t	3	³¹³	⁵³	Ø	³¹	³³	²	²²	³¹	⁵⁵	³³	³¹	⁵³	⁴²	¹³	⁵³	3709:4, 5290:3, 3802:2	fill up (a hollow) / flat (level) / husband / old man
1269-3	t	3	³¹³	³³	²⁴	⁵⁵	³⁵	⁵	³³	³	¹³	³⁵	⁵⁵	¹³	³⁵	⁵⁵	Ø	10316:4, 3463:2, 1613:3	cattle (bos taurus) / eye / tree / well
1276-3	t	3	³¹³	³⁵	²⁴	⁵⁵	³¹³	²	³³	⁵⁵	³¹	³	²	⁵⁵	⁴⁴	¹³	²⁴	779:2, 5565:4, 4590:4	belly / buttocks / chest / grass / lard (pig fat) / leg / neck / sieve / sorghum / window
1347-3	t	3	³¹³	⁵³	¹³	⁵⁵	³³	⁵⁵	³³	³⁵	⁴²	³	³¹	¹³	⁴⁴	²¹	Ø	5086:2, 10106:2, 4285:3	girl / hook / pillow / to wind( thread one a keel)
1389-3	t	3	³¹³	Ø	⁴²	³³	⁵³	³³	Ø	³⁵	⁵³	³⁵	³⁵	²²	Ø	⁵⁵	Ø	7504:3, 9068:4, 6299:2	mosquito / press / sparrow
93-2	t	2	³¹³	³¹	³¹	⁴³	³³	³¹	²²	³¹	⁵⁵	³³	³¹	⁵⁵	³¹	¹³	²²	151:3, 2323:4	a lame person / cotton / human being
302-2	t	2	³¹³	³³	²²	¹³	³³	³¹	²²	⁴²	⁵⁵	³³	³¹	⁵⁵	³²	³³	⁵³	7904:3, 743:3	bee / root
389-2	t	2	³¹³	³¹	²⁴	³¹	³⁵	³¹	²²	⁵³	⁵⁵	³⁵	³¹	⁵⁵	³⁵	²¹	²²	9736:4, 1877:3	classifier for clothing / table
553-2	t	2	³¹³	³¹	¹³	²⁴	⁵³	⁵⁵	³³	³⁵	¹³	⁴²	⁵⁵	¹³	³¹	²¹	⁴⁴	5463:2, 6327:3	father / key / mother
652-2	t	2	³¹³	⁴²	Ø	²⁴	³³	Ø	²²	¹³	⁵⁵	³³	Ø	²²	³¹	¹³	⁵³	7173:3, 4904:3	heavy (in taste) / peach
700-2	t	2	³¹³	Ø	⁵⁵	³¹	³³	³¹	²²	⁵³	³³	³³	³¹	⁵⁵	³⁵	¹³	Ø	1909:3, 5569:3	classifier for person / lard (pig fat)
704-2	t	2	³¹³	³¹	⁵⁵	⁵⁵	³⁵	Ø	²²	⁵⁵	Ø	³⁵	²	⁴⁴	⁵³	¹³	⁵³	8439:2, 5803:3	lift (with hand) / shoe
967-2	t	2	³¹³	³¹	Ø	Ø	⁵⁵	³³	²²	³¹	³¹	⁵⁵	³¹	⁵⁵	³¹	Ø	⁵³	390:3, 1324:3	aubergine / busy
1245-2	t	2	³¹³	⁵³	²⁴	²⁴	³⁵	²	Ø	⁵³	Ø	⁵³	Ø	⁴⁴	Ø	Ø	Ø	11250:4, 10397:3	ugly / younger sister
1298-2	t	2	³¹³	Ø	Ø	Ø	⁵⁵	³³	²²	³³	Ø	Ø	²	³³	⁴⁴	Ø	Ø	7205:3, 4864:2	heart / peanut
1300-2	t	2	³¹³	³¹	Ø	Ø	⁵³	Ø	Ø	³¹	Ø	⁵³	Ø	³³	³¹	¹³	Ø	8144:4, 4992:2	hit (a person) / scale
273-25	t	25	³¹	⁴²	³¹	²¹	¹¹	⁵⁵	²¹²	⁵⁵	⁵³	¹¹	⁵⁵	²¹	²²	³²	⁴⁴	3725:2, 7724:2, 3748:2, 6373:4, 3:2, 1406:4, 8150:3, 9269:2, 10007:2, 1592:3, 5649:2, 1304:4, 2408:2, 2155:3, 5648:3, 8153:3, 8794:3, 391:3, 1792:3, 3005:3, 3009:2, 6375:3, 6974:4, 10654:3, 10961:2	(rain) fall / aubergine / bury / buy / catch / cattle (bos taurus) / chisel / cold / come / cow / drum / fire / firewood / fish / lazy / mouse / oneself / return / scale / sleeve / stand up / thorn/ splinter / want (need) / wife
955-4	t	4	³¹	³³	²⁴	⁴³	³⁵	⁵⁵	²⁴	³³	³³	³	³⁵	⁴⁴	⁴⁴	⁵⁴	⁴⁴	5268:2, 8595:2, 1093:2, 4025:3	brains / forget / hundred / one / side
1055-4	t	4	³¹	³³	²⁴	⁵⁴	³¹	³¹	³³	⁵³	³³	⁴⁴	³¹	⁴⁴	³⁵	⁴⁴	⁴²	4044:3, 906:4, 2169:4, 10869:2	black / collar / four / where
148-3	t	3	³¹	⁴²	²²	¹³	³¹	²⁴	⁵³	¹³	³¹	⁴⁴	³⁵	²²	⁴²	³²	⁵³	3464:4, 83:4, 9133:3	a blind person / eye / spider
440-3	t	3	³¹	²¹	²²	²⁴	⁵⁵	³¹	¹³	³¹	³¹	Ø	³¹	¹¹	²²	¹³	Ø	1472:3, 1474:2, 1231:3	brush / candle
662-3	t	3	³¹	Ø	³¹	³³	³⁵	³³	Ø	³	Ø	³⁵	⁵⁵	¹³	³⁵	Ø	⁴²	4721:4, 9136:2, 8247:3	coffin / hammer / hand / scratch / spider
668-3	t	3	³¹	³¹	³¹	²⁴	⁵⁵	³¹	¹³	³¹	Ø	³⁵	³¹	³³	²²	²¹	Ø	8910:3, 889:2, 4905:3	bitter / heavy (in taste) / salty / sock (stocking)
674-3	t	3	³¹	⁴²	³¹	²¹	³¹	⁵⁵	²¹²	⁵⁵	⁵³	³¹	⁵⁵	²¹	²²	⁴⁴	⁴⁴	6109:4, 10573:3, 4429:3	drum / gong / maternal uncle (mother's brother) / village
708-3	t	3	³¹	³⁵	¹³	²⁴	³¹³	³¹	¹³	³¹	⁴⁴	³⁵	³¹	¹¹	³¹	²¹	Ø	5460:2, 22:4, 10299:4	(wind) blow / key / touch (stroke)
947-3	t	3	³¹	³¹	⁵⁵	³¹	³³	³¹	³³	³³	¹³	⁴²	³¹	⁵⁵	⁴⁴	⁴⁴	⁵³	2208:3, 1453:4, 5945:3	can (jar) / column / look for
1211-3	t	3	³¹	⁴²	²⁴	⁴³	¹¹	⁵⁵	²¹²	³⁵	⁵³	¹¹	⁵⁵	²¹	⁵³	⁵⁵	⁴⁴	6486:2, 2124:2, 5594:2	coffin / hand / last year / nail
1215-3	t	3	³¹	⁵³	³¹	²¹	¹¹	⁵⁵	³³	⁵³	⁵³	Ø	⁵⁵	³³	³⁵	³	²²	4395:2, 3842:2, 6040:2	column / flour / go downstairs / maize/ corn / spoon
1232-3	t	3	³¹	³³	²²	³³	³³	²⁴	²²	³¹	Ø	⁵⁵	³⁵	Ø	³¹	⁵⁴	⁵³	3686:2, 8248:2, 10107:3	file / scratch / to wind( thread one a keel)
1257-3	t	3	³¹	³¹	²⁴	Ø	³¹³	⁵	²¹²	⁵³	Ø	⁵⁵	⁵⁵	Ø	Ø	⁴⁴	⁵³	8491:2, 10837:2, 4079:3	fragrant (smell) / shoulder / what
1283-3	t	3	³¹	²¹	³¹	²¹	¹¹	²	²¹²	Ø	⁵³	¹¹	²	²¹	²²	³²	⁴²	6000:2, 4723:2, 6350:3	hand / low (short) / mountain
270-2	t	2	³¹	³³	³¹	¹³	⁵³	⁵⁵	²¹²	¹³	⁵³	⁵⁵	⁵⁵	²¹	⁴⁴	³²	⁴²	7399:3, 4724:3	hand / nail / plant (trees)
493-2	t	2	³¹	²⁴	³¹	¹³	¹¹	⁵⁵	²¹²	⁵⁵	⁵³	³¹	Ø	²¹	²²	³²	²⁴	5752:3, 2389:3	branch/ twig / cover up (objects) / leg
693-2	t	2	³¹	³⁵	¹³	²¹	³¹³	⁵⁵	³³	¹³	⁵³	Ø	Ø	²¹	⁵³	Ø	²⁴	1684:2, 1030:3	book / chair
819-2	t	2	³¹	³¹	³¹	⁴³	³³	³¹	¹³	⁵⁵	⁵⁵	³³	Ø	Ø	Ø	²¹	⁵³	6822:3, 4484:2	be not (negated copula) / gourd / not
863-2	t	2	³¹	²⁴	³¹	²¹	⁵⁵	⁵⁵	²¹²	¹³	Ø	³¹	⁵⁵	²¹	Ø	²¹	²²	6865:2, 2473:3	crow / old (aged) / old lady / old man
884-2	t	2	³¹	³⁵	²	⁵⁵	Ø	⁵	Ø	³	¹³	⁵⁵	Ø	²²	⁵³	⁵⁴	⁴²	10956:2, 5944:2	look for / old lady / wife
918-2	t	2	³¹	⁵³	Ø	Ø	³⁵	²⁴	Ø	³³	⁵³	⁵³	³¹	²¹	Ø	³³	⁴⁴	9266:3, 2851:4	dirty / stand up
930-2	t	2	³¹	³¹	³¹	²¹	³	³¹	²¹²	⁵⁵	Ø	³⁵	³¹	²¹	Ø	³²	⁴⁴	1861:3, 10194:2	classifier for birds / tomorrow
1029-2	t	2	³¹	²⁴	¹³	³¹	³⁵	³¹	¹³	³³	Ø	Ø	³¹	⁵⁵	³⁵	³²	Ø	3418:2, 6818:2	everybody / not
1113-2	t	2	³¹	²⁴	²⁴	²⁴	⁵⁵	³¹	Ø	³⁵	³³	⁴²	Ø	Ø	Ø	²¹	²⁴	7203:2, 4634:3	green / peanut
1124-2	t	2	³¹	Ø	⁵⁵	³³	Ø	³³	Ø	³⁵	Ø	Ø	³¹	Ø	²²	²¹	Ø	8339:2, 10350:2	sew (up) / twenty
1140-2	t	2	³¹	²¹	¹³	⁴⁴	Ø	³¹	³⁵	⁵³	Ø	³¹	Ø	¹³	²²	Ø	²²	7271:2, 10920:2	Chinese cabbage / defecate / pee / white
1355-2	t	2	³¹	Ø	Ø	²⁴	³¹	Ø	Ø	³⁵	Ø	³¹	Ø	²²	⁴²	Ø	Ø	1178:3, 4696:3	bright / hammer
21-1	t	1	³¹	³¹	³¹	³¹	¹¹	⁵⁵	²¹²	⁵⁵	³¹	¹¹	⁵⁵	²¹	²²	³²	⁵³	9784:4	tea
51-1	t	1	³¹	²⁴	¹³	⁵⁵	³¹³	⁵⁵	⁴⁴	⁵⁵	¹³	Ø	⁵⁵	¹³	⁴⁴	³³	⁴⁴	9972:3	this year
964-4	t	4	³³	⁴²	³¹	⁴³	³¹³	²⁴	²¹²	³³	³³	³¹	³⁵	³³	⁴⁴	³	²²	5717:4, 10703:3, 3819:3, 4144:4	float / front / gourd / left / pumpkin / right / water melon
198-2	t	2	³³	³⁵	²	³³	⁵³	⁵	³³	³	⁵³	³	³¹	³³	³⁵	⁴⁴	⁴⁴	462:2, 615:3	ash / bad / be thirsty / belly / branch/ twig / cat / drum / hook / leaf / sparrow / stone / wall / yesterday
848-2	t	2	³³	³³	¹³	Ø	³⁵	³¹	²⁴	Ø	³³	³⁵	³⁵	⁴⁴	Ø	⁴⁴	Ø	34:3, 4486:4	Chinese cabbage / gourd
977-2	t	2	³³	³³	³¹	⁴³	⁵⁵	³³	²⁴	⁵³	Ø	Ø	Ø	³³	⁴⁴	³²	⁴⁴	7202:3, 8572:2	peanut / sickle
990-2	t	2	³³	²¹	Ø	⁴³	³³	Ø	Ø	³¹	Ø	³³	Ø	³³	³¹	³³	Ø	9895:3, 8801:3	sleeve / thief
1248-4	t	4	³	³³	⁵⁵	⁵⁵	³	²⁴	³³	³³	³¹	³	³¹	³³	⁵³	³³	²⁴	7623:2, 7588:3, 9613:3, 7968:2	dove / quick/ fast / rabbit / round / sock (stocking) / sweat
619-3	t	3	³	Ø	²	Ø	³	³¹	³³	³	⁴²	⁵⁵	³¹	³³	³⁵	³	Ø	10253:3, 8355:2, 8360:3	leg / shadow / tongue
1163-3	t	3	³	³⁵	²	²¹	Ø	⁵	³⁵	³	Ø	⁵⁵	³¹	¹¹	³⁵	³	Ø	958:2, 7005:2, 11221:2	bed / boat / earthen jar / gong / hat / husband / lock / mountain / onion/ scallion / scissors / snow / village / winnowing fan / younger brother
1183-3	t	3	³	³⁵	⁵⁵	³¹	⁵⁵	⁵⁵	⁴⁴	³³	¹³	⁵⁵	⁵⁵	⁴⁴	³⁵	⁵⁵	⁵³	6262:3, 4001:2, 10224:2	forenoon / morning / tongs
1314-3	t	3	³	³¹	³¹	²⁴	³¹	⁵⁵	⁵³	³	¹³	³	⁵⁵	³³	⁴²	³	⁴²	6156:2, 5691:4, 5350:3	inside / leech / middle
730-2	t	2	³	⁴²	²	³¹	³⁵	³³	³³	³	Ø	³⁵	³¹	³³	⁴⁴	⁴⁴	⁴²	10526:2, 7842:3	ear / mouth / river snails / vegetable knife
807-2	t	2	³	Ø	²	Ø	³¹³	Ø	¹³	⁵	Ø	¹¹	Ø	³³	³⁵	³	Ø	8490:2, 7906:2	root / shoulder
894-2	t	2	³	³¹	²	³³	³¹	Ø	²²	³	⁵³	³³	³¹	³³	³¹	³	⁵³	11204:3, 1454:2	can (jar) / neck / you (singular)
976-2	t	2	²¹³	²⁴	²⁴	Ø	³⁵	²	²⁴	Ø	⁴⁴	⁵³	²	⁵⁵	⁴⁴	³	Ø	6042:2, 7046:3	maize/ corn / outside / spoon
386-21	t	21	²²	⁴²	²²	¹³	³¹	²⁴	⁵³	¹³	³¹	⁴⁴	³⁵	²²	⁴²	³²	²²	2778:3, 374:2, 9327:4, 1841:3, 3369:3, 8400:3, 9067:2, 85:2, 1843:2, 2833:2, 3027:2, 3510:2, 5646:2, 6561:3, 559:2, 1407:3, 3224:4, 3495:2, 3572:3, 4324:3, 7993:3	a blind person / ask / be not (negated copula) / buy / chopsticks / die / diligent / drunk / easy / enter (a house) / fall / fall over/ down / fat / give / lazy / nasal mucus / nose / run / sharp / sparrow / steal
150-3	t	3	²²	²¹	²²	¹³	³¹	²⁴	⁵³	¹³	³¹	⁵⁵	³⁵	²²	⁴²	³²	²²	7080:3, 1:3, 1287:3	(rain) fall / bird / burn / owl / rain
535-3	t	3	²²	³⁵	¹³	⁵⁵	³¹³	⁵⁵	³³	⁵⁵	⁵³	³	⁵⁵	¹³	⁴⁴	⁴⁴	⁴⁴	6835:3, 2852:3, 10449:3	dirty / now / under
654-3	t	3	²²	²¹	²²	¹³	³¹	²⁴	⁵³	³⁵	³¹	¹¹	³⁵	²²	³⁵	³²	²²	1791:2, 4906:3, 633:2	be tired / chisel / heavy (in taste)
688-3	t	3	²²	³¹	³¹	²¹	²³¹	⁵⁵	²²	¹³	⁵⁵	³¹	⁵⁵	²²	³⁵	³²	Ø	4798:3, 3304:3, 3839:3	elder brother / flour / he or she
1056-3	t	3	²²	⁴²	²²	⁴³	³¹	⁵⁵	Ø	³³	³¹	⁵⁵	⁵⁵	¹¹	⁴⁴	⁵⁵	⁵³	6791:3, 1640:3, 2044:3	cave/ hole / cloud / nose
1180-3	t	3	²²	³⁵	²²	¹³	³¹³	²	⁵³	Ø	³¹	³¹	⁵⁵	²²	⁴⁴	³²	²⁴	10864:2, 8233:2, 3570:2	fat / scold / where
114-2	t	2	²²	³⁵	¹³	⁵⁵	³¹³	⁵⁵	³³	⁵⁵	¹³	³	⁵⁵	¹³	⁴⁴	³³	²⁴	9956:3, 2912:3	dog / this
117-2	t	2	²²	²¹	²²	¹³	³¹	²⁴	⁵³	³³	³¹	⁴⁴	³⁵	²²	⁵³	³²	²²	3628:2, 6556:4	few / nasal mucus
358-2	t	2	²²	⁴²	²²	⁴⁴	³¹	²⁴	⁵³	¹³	³¹	⁴⁴	³⁵	²²	⁴²	³²	Ø	8321:3, 8145:3	scale / seven
880-2	t	2	²²	Ø	²	⁴³	³⁵	Ø	Ø	³	⁴²	³	⁵	³³	³⁵	⁵⁴	⁵³	8726:2, 1713:2	chest / skin
938-2	t	2	²²	³¹	¹³	²¹	³⁵	⁵⁵	⁵³	Ø	³¹	⁴⁴	³¹	²¹	⁵³	Ø	⁵³	10892:2, 1714:3	chest / which
1151-2	t	2	²²	³¹	Ø	Ø	¹¹	Ø	Ø	⁵⁵	⁵³	¹¹	Ø	²¹	²²	³²	Ø	65:4, 10615:3	I / walk
172-1	t	1	²²	Ø	Ø	²¹	Ø	⁵⁵	²²	Ø	⁵⁵	³¹	⁵⁵	Ø	Ø	¹³	⁴⁴	9845:2	they
341-1	t	1	²²	³⁵	Ø	Ø	³¹³	⁵⁵	Ø	³³	Ø	Ø	Ø	²²	Ø	³²	Ø	3509:4	fall over/ down
1332-2	n	2	ɿ	Ø	e	a	Ø	ə	Ø	Ø	a	Ø	Ø	eu	ɛ	Ø	Ø	10224:1, 3802:1	flat (level) / tongs
129-1	n	1	ɿ	i	i	i	ɿ	o	ɿ	ɿ	Ø	Ø	Ø	Ø	i	ɿ	Ø	7623:1	dove / rabbit / sock (stocking)
246-1	n	1	ɿ	Ø	ə	Ø	ɿ	a	Ø	i	Ø	Ø	ɑ	a	ɑ	Ø	Ø	8355:1	shadow
811-5	n	5	ə	u	Ø	o	ə	ei	Ø	ə	o	ə	i	i	ɑ	u	ə	5050:1, 1255:1, 1422:1, 3304:1, 5123:1	bull / calf / cattle (bos taurus) / elder brother / hoof / horn (of cow)
1289-5	n	5	ə	əu	u	a	au	a	ɔ	əɯ	ɯ	Ø	ɑ	a	ɔ	au	Ø	5232:2, 3009:1, 7993:1, 8234:2, 9344:1	drum / hug (embrace) / run / scold / step
181-3	n	3	ə	ə	õ	a	a	u	eu	u	ɔ	a	o	eu	u	ə	Ø	10683:1, 9717:1, 4062:2	boiled water / fox / swim / water
1131-3	n	3	ə	u	ə̃	o	ə	i	ɛ	ə	i	ə	i	u	ɯ	ə	ə	2404:1, 5382:1, 7046:1	cow / intestine / outside
1171-3	n	3	ə	i	ã	e	a	ei	u	e	a	a	i	u	Ø	i	i	8322:2, 1640:2, 6356:2	cave/ hole / mountain / seven / twenty
1250-3	n	3	ə	ui	ɛ	a	a	u	eu	Ø	ə	a	o	ɛ	o	ə	u	7668:1, 2171:2, 2681:1	collar / day after tomorrow / rainbow
1272-3	n	3	ə	ə	ã	a	a	a	a	ai	Ø	e	ə	Ø	ei	o	a	87:2, 743:1, 4905:2	a blind person / bee / flour / heavy (in taste) / thief
1309-3	n	3	ə	Ø	ə	o	eu	a	Ø	əu	Ø	a	ə	eu	ɛ	e	e	6558:1, 3171:1, 8845:2	cucumber / earthen jar / nasal mucus / sand / smoke / tea
264-2	n	2	ə	ɔ	Ø	Ø	a	a	eu	u	ai	a	ə	eu	u	ə	o	7816:1, 4383:1	gnaw / river / sweat
322-2	n	2	ə	ə	õ	Ø	a	u	eu	u	ɔ	a	ə	eu	u	o	Ø	2744:1, 7908:1	dew / root / wood
419-2	n	2	ə	ɛ	ẽ	a	ə	i	a	e	i	ə	i	i	ɛ	i	a	9327:2, 2727:1	defecate / pee / steal
773-2	n	2	ə	ɔ	ə	Ø	a	o	Ø	ɿ	ai	a	o	a	ɯ	o	u	2070:1, 4515:2	bull / coal / fire / grandfather / skirt / swallow
813-2	n	2	ə	Ø	õ	a	Ø	a	a	a	ɔ	Ø	ɑ	a	u	o	a	287:1, 3647:1	angular / field
1114-2	n	2	ə	Ø	õ	ɔ	Ø	u	e	u	Ø	u	o	ɔ	ɔ	ə	Ø	8023:1, 7542:1	pumpkin / saliva
906-4	n	4	Ø	au	Ø	e	ei	ə	eu	u	ɔ	Ø	ə	eu	u	Ø	Ø	256:1, 5666:1, 6971:1, 6760:1	alive (living) / bad / blood / branch/ twig / bull / cock / cow / dry / empty / far/ distant / good / green / hair / hen / horn (of cow) / leaf / name / noon / old (aged) / oneself / seed / soft / tooth / tree / yellow
1218-4	n	4	Ø	ɔ	ə̃	o	e	ei	i	i	ɔ	Ø	i	i	o	u	o	5124:2, 1424:1, 5169:1, 9104:1	calf / horn (of cow) / hot / speak
426-3	n	3	Ø	ui	ə̃	o	a	ə	ei	ei	Ø	ei	ə	ei	e	eu	Ø	5385:2, 10817:1, 11250:2	calf / girl / intestine / wet / younger sister
821-3	n	3	Ø	əu	Ø	o	a	u	eu	əɯ	u	i	u	eu	o	eu	u	5633:2, 7338:2, 8846:1	laugh (smile) / pillow / smoke
1037-3	n	3	Ø	a	ə	o	e	əu	o	əɯ	au	o	Ø	eu	o	o	a	3:1, 5837:1, 4781:1	(rain) fall / come / have a fever / lightning
1233-3	n	3	Ø	ɛ	õ	a	Ø	e	e	ə	a	i	i	a	i	oi	u	11152:1, 8597:2, 10090:2	side / to smell / yesterday
1285-3	n	3	Ø	i	o	a	ei	ə	ei	a	a	ɛ	i	Ø	ɑ	e	Ø	10445:1, 8600:1, 8387:1	shallow / side / under
1319-3	n	3	Ø	a	Ø	ai	au	ə	au	au	au	ɔ	æ	Ø	a	ɒ	eu	1569:2, 8145:2, 9926:1	cat / scale / thin (slim)
1374-3	n	3	Ø	ai	u	a	ai	o	Ø	ai	Ø	a	Ø	eɯ	i	ai	Ø	147:1, 310:1, 10195:1	a lame person / ant / peanut / tiger / tomorrow
282-2	n	2	Ø	au	o	au	a	o	au	əɯ	au	a	ɑu	o	ɔ	o	o	7374:1, 2473:1	crow / plane
285-2	n	2	Ø	Ø	ə	eu	a	o	a	i	au	a	o	a	o	u	Ø	3689:1, 8598:1	bone / chaff/ bran / dust / file / intestine / seed / side
357-2	n	2	Ø	au	ə	o	o	əu	o	əɯ	au	o	u	eɯ	u	u	au	7724:1, 2042:1	cloud / return
377-2	n	2	Ø	Ø	õ	a	a	i	a	a	a	i	i	æ̃	ɑ	a	a	1342:1, 6003:1	bee / butterfly / fly (insect) / leech / louse / low (short) / spider
477-2	n	2	Ø	ɛ	ə	eu	i	a	a	a	au	Ø	ɑ	a	ɑ	au	Ø	10490:1, 1453:2	can (jar) / untie
547-2	n	2	Ø	ɔ	ɯ	o	u	u	Ø	o	ɔ	o	o	eu	u	eu	o	10756:1, 10631:2	wall / wear (a hat)
550-2	n	2	Ø	Ø	o	ɔ	i	u	o	o	Ø	a	o	ɔ	u	Ø	ui	976:1, 5086:1	boiled water / hook / pillow
665-2	n	2	Ø	a	õ	o	u	u	eu	a	au	a	o	eu	u	au	u	6297:1, 5664:1	leaf / mosquito
698-2	n	2	Ø	Ø	õ	au	u	i	a	a	u	ai	i	æ̃	ɑ	a	o	311:1, 10573:1	ant / mosquito / village
735-2	n	2	Ø	a	ã	ɔ	a	e	eu	ə	Ø	i	e	e	Ø	e	a	5597:1, 3667:1	fight / last year / next year
737-2	n	2	Ø	au	õ	Ø	e	ei	a	ai	au	ei	ei	Ø	ɛ	ai	u	6262:2, 6589:1	morning / navel
818-2	n	2	Ø	a	ẽ	a	au	e	ɛ	Ø	a	ɔ	ei	Ø	ɛ	au	o	4565:1, 834:1	bind (tie up) / grape
820-2	n	2	Ø	ui	o	ɔ	u	u	ɛ	a	i	a	u	Ø	o	e	Ø	8099:1, 8026:1	claw (talon) / saliva / sand / smoke
850-2	n	2	Ø	ɔ	ɛ	Ø	Ø	i	Ø	o	e	o	i	u	o	o	u	7568:2, 119:2	a deaf person / push
876-2	n	2	Ø	au	i	au	u	o	e	a	Ø	o	o	u	o	Ø	au	4021:1, 85:1	a blind person / forget
914-2	n	2	Ø	ə	õ	o	e	o	Ø	u	ɔ	e	o	eu	u	Ø	Ø	2352:1, 2879:2	cough / dissolve
915-2	n	2	Ø	i	ə̃	a	Ø	e	i	ai	Ø	i	e	i	e	u	Ø	2405:1, 591:1	be shy/bashful / cow
920-2	n	2	Ø	ɔi	u	Ø	e	a	Ø	ei	au	ei	e	Ø	e	o	ai	10197:1, 9676:1	sweet potato / tomorrow
999-2	n	2	Ø	əi	Ø	Ø	ə	au	e	au	Ø	u	o	u	ɯ	Ø	ui	11204:1, 1096:1	brains / you (singular)
1119-2	n	2	Ø	a	õ	ɔ	ei	a	Ø	Ø	Ø	ei	ɑ	ei	e	ə	o	10703:2, 6045:1	cooked rice / gourd / maize/ corn / pumpkin / water melon
1137-2	n	2	Ø	Ø	õ	eu	a	o	eu	a	e	Ø	o	o	u	eu	Ø	5316:1, 8339:1	inhale / sew (up)
1146-2	n	2	Ø	Ø	ĩ	Ø	ei	o	eu	o	e	Ø	Ø	i	ɑ	eu	oi	5719:1, 7084:2	left / owl
1197-2	n	2	Ø	Ø	Ø	Ø	eu	ei	ei	e	u	e	e	i	e	ai	Ø	5649:1, 10477:2	lazy / undress (take off clothes)
1200-2	n	2	Ø	ui	e	a	ə	əu	Ø	i	Ø	o	e	ɔ	ɑ	Ø	Ø	10194:1, 9204:2	spoon / tomorrow
1205-2	n	2	Ø	Ø	Ø	Ø	Ø	e	a	ai	ei	Ø	e	Ø	ei	a	Ø	5554:1, 9613:1	lack (not have) / sweat
