ID	STRUCTURE	FREQUENCY	Bana	BiaoMin	CentralGuizhouChuanqiandian	Chuanqiandian	Dongnu	EasternBahen	EasternLuobuohe	EasternQiandong	EasternXiangxi	Jiongnai	KimMun	Mien	NortheastYunnanChuanqiandian	NorthernQiandong	Numao	Nunu	She	SouthernGuizhouChuanqiandian	SouthernQiandong	WesternBaheng	WesternLuobuohe	WesternQiandong	WesternXiangxi	Younuo	ZaoMin	COGNATESETS	CONCEPTS
2209-3	t	3	³¹	²⁴	¹³	¹³	²	³⁵	²	Ø	³³	¹²	⁴²	²¹	³³	¹³	Ø	³³	Ø	⁵⁵	Ø	⁵⁵	²	⁵⁵	³⁵	²¹	²²	11347:3, 10271:2, 953:2	October / bamboo shoot / everybody / fire / firewood / grass / guazi (baked planet seed/ a kind of snack) / intestine / mantis / mud / physical strength / quilt / ramie / skirt / snow / taro / wasp
2448-3	t	3	³¹	³¹	³¹	³¹	Ø	³¹	Ø	³³	⁵³	¹²	⁴²	²²	¹¹	⁵³	³³	³⁵	³³	¹¹	Ø	Ø	⁵⁵	Ø	Ø	²¹	⁴²	274:4, 1812:4, 10427:3	April / January / July / June / March / November / September / another person / extinguish
2481-3	t	3	³¹	Ø	³¹	²¹	²³¹	¹¹	⁵⁵	³³	³¹	¹²	Ø	²³¹	¹¹	³⁵	⁵³	⁴⁴	³⁵	¹¹	⁵³	³⁵	⁵⁵	⁴⁴	⁵³	³³	²²	13088:2, 11504:2, 26053:3	fist / go downstairs / spider
2654-3	t	3	³¹	Ø	³¹	Ø	²³¹	³³	³³	²¹²	³	Ø	Ø	Ø	Ø	³³	Ø	Ø	⁵³	Ø	²⁴¹	³	⁵⁵	¹³	Ø	³²	²⁴	27618:3, 23850:3, 13263:2	goose / scratch / tea leaf
2681-3	t	3	³¹	⁵³	Ø	Ø	¹³	³¹³	³¹	Ø	³⁵	⁴⁴	⁴²	²³¹	⁵³	Ø	³¹	¹³	⁵³	¹³	²⁴	Ø	Ø	⁵³	⁴⁴	¹³	Ø	12261:2, 26845:2, 10599:3	drop (something) / fall / friend / story
2851-3	t	3	³¹	³¹	¹³	Ø	³³	³³	Ø	Ø	³¹	Ø	³³	³¹	¹¹	Ø	Ø	⁴²	²²	Ø	²⁴¹	³¹	³¹	¹³	³¹	¹³	⁴²	9795:4, 30504:3, 6617:2	classifier for songs / eel / leech / wall
108-2	t	2	³¹	⁵³	⁴²	²¹	²³¹	Ø	⁵⁵	³³	¹³	³¹	³¹	²³¹	³³	¹¹	⁵³	⁴⁴	⁵³	¹¹	²⁴¹	¹¹	Ø	²¹	²²	³²	Ø	31328:4, 25636:2	saddle / some kind of weapon (meaning unclear) / tube (bamboo) for blowing on a fire / whip
369-2	t	2	³¹	³³	²⁴	⁴³	³³	Ø	³¹	²⁴	Ø	³³	¹¹	³³	¹¹	³³	⁵³	³³	²²	³²	¹³	³⁵	³¹	Ø	³⁵	⁴⁴	⁴⁴	20065:3, 9414:4	dry in the sun / orphan
400-2	t	2	³¹	²⁴	⁴²	⁴⁴	⁴²	³¹	²⁴	⁴⁴	³³	³⁵	³¹	²⁴	³³	⁴⁴	⁴⁴	¹³	³³	³⁵	⁴⁴	⁵⁵	³⁵	³³	⁵³	²¹	⁴²	9864:2, 835:3	August / July / June / May / November / October / egg white
409-2	t	2	³¹	⁴²	³¹	¹³	²³¹	⁵³	⁵⁵	²¹²	¹³	³¹	⁴²	²¹	³¹	Ø	⁵³	⁴⁴	⁵³	Ø	²⁴¹	⁴⁴	⁵⁵	²¹	⁴⁴	³²	²²	21211:4, 21918:3	plant (trees) / plant (vegetables) / pus / want (need)
455-2	t	2	³¹	³¹	⁵⁵	³¹	¹³	¹¹	³¹	³³	³¹	³³	³³	³¹	Ø	³⁵	Ø	⁴²	³¹	⁵³	Ø	⁴²	³¹	Ø	Ø	Ø	⁵³	7250:3, 20299:3	column / paddy rice
569-2	t	2	³¹	²¹	Ø	⁴³	²¹	³¹	³¹	Ø	⁵⁵	¹³	Ø	¹²	⁵⁵	³³	Ø	⁴²	Ø	²²	¹³	⁵⁵	³¹	⁴⁴	²²	²¹	²²	27938:2, 29840:3	the only son / twist (hemp fibers)
570-2	t	2	³¹	Ø	³¹	Ø	²³¹	¹¹	⁵⁵	Ø	³³	³¹	³¹	²³¹	¹¹	Ø	³¹	Ø	⁵³	¹¹	Ø	Ø	Ø	³³	Ø	Ø	⁴⁴	9793:3, 9478:3	dust / eel / mudfish (loach) / scale / smoke
584-2	t	2	³¹	⁴²	³¹	²¹	²³¹	³	⁵⁵	³³	Ø	³¹	³¹	²³¹	³³	³⁵	⁵⁵	⁴⁴	³¹	¹¹	³¹	³	⁵⁵	²¹	⁴⁴	⁴⁴	Ø	9319:3, 8533:3	day after tomorrow / drum / morning / tomorrow
645-2	t	2	³¹	Ø	¹³	Ø	¹³	³	³¹	¹³	⁵⁵	Ø	⁵⁵	⁵³	Ø	⁵³	⁵⁵	⁴²	Ø	³²	³¹	⁵⁵	³¹	Ø	Ø	³²	⁵³	19560:3, 24256:3	not / shadow
869-2	t	2	³¹	²⁴	⁴²	³¹	¹³	³³	³¹	Ø	³	Ø	³⁵	³¹	Ø	³³	⁵⁵	⁴²	⁵³	²²	³¹	Ø	³¹	Ø	³⁵	Ø	⁵³	25271:4, 23443:2	saliva / sleeve
1112-2	t	2	³¹	²¹	⁴²	²⁴	Ø	⁵³	Ø	³⁵	⁵³	Ø	Ø	²²	¹¹	⁵³	⁴⁴	²²	Ø	⁴⁴	³⁵	⁴²	³¹	²²	²²	⁴⁴	²²	20741:2, 9863:2	Chinese cabbage / egg white / peel (something)
1277-2	t	2	³¹	³¹	⁴²	Ø	Ø	³⁵	²⁴	²¹²	⁵³	⁴⁴	³³	³¹	³³	Ø	¹³	Ø	³¹	Ø	⁵³	⁵⁵	³¹	³³	³⁵	⁴⁴	⁵³	24604:2, 14775:2	hoof / shoulder
1449-2	t	2	³¹	Ø	²⁴	Ø	⁵³	³¹³	⁵⁵	³³	⁵⁵	⁵³	Ø	Ø	⁵⁵	Ø	⁵³	Ø	³⁵	²¹	Ø	³¹	Ø	¹³	Ø	³³	Ø	31680:2, 10323:2	everyday / wine glass
1454-2	t	2	³¹	⁴²	²	³¹	¹³	³³	Ø	Ø	¹³	Ø	³³	³¹	Ø	Ø	⁵⁵	⁴²	⁵³	⁵³	³¹	³³	Ø	⁵⁵	³¹	¹³	⁵³	9989:3, 20525:3	elder brother / peach
1867-2	t	2	³¹	Ø	Ø	⁴³	³³	³⁵	³³	Ø	⁵³	Ø	Ø	Ø	³³	³³	⁵³	Ø	Ø	³²	¹³	Ø	Ø	Ø	³⁵	⁵⁵	Ø	26737:2, 16173:2	last year / stone mill
1924-2	t	2	³¹	³¹	⁵⁵	Ø	Ø	³¹	⁵	Ø	⁵⁵	Ø	⁴²	Ø	³⁵	Ø	Ø	³⁵	³³	⁵³	Ø	Ø	Ø	⁴⁴	Ø	²¹	⁴²	954:4, 30623:2	October / wasp
2375-2	t	2	³¹	Ø	⁴²	⁴⁴	Ø	⁵⁵	³¹	²²	³⁵	¹²	Ø	Ø	¹¹	Ø	Ø	Ø	⁵³	⁵⁵	Ø	⁵⁵	Ø	Ø	Ø	²¹	Ø	20880:2, 13665:3	green / pheasant
608-1	t	1	³¹	Ø	⁵⁵	Ø	²	³⁵	⁵⁵	Ø	Ø	Ø	Ø	Ø	⁵⁵	Ø	Ø	Ø	Ø	Ø	⁵³	³	Ø	Ø	Ø	Ø	Ø	14389:2	heart / plane / shelf / side
876-1	t	1	³¹	Ø	Ø	Ø	Ø	³³	Ø	Ø	Ø	³¹	³³	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	³³	Ø	Ø	Ø	³²	⁴⁴	13061:3	go (leave)
1963-1	t	1	³¹	Ø	⁴²	Ø	Ø	³¹	Ø	Ø	³⁵	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	⁴⁴	Ø	Ø	21479:2	poke (something)
2074-4	t	4	³³	³⁵	²⁴	⁴³	³³	³⁵	³¹	²⁴	³³	⁴⁴	³³	³³	⁵⁵	³³	³³	³³	²²	³²	³⁵	³⁵	²	⁴⁴	⁵³	³³	²²	13342:4, 12349:4, 22726:3, 5447:3	carpenter / front / gourd ladle (wooden dipper) / left / riddle / right
2081-4	t	4	³³	⁴²	²⁴	⁴³	⁴²	³⁵	³¹	²⁴	³³	Ø	³⁵	³³	³³	³³	⁵³	³³	³¹	⁴²	¹³	³⁵	³¹	⁴⁴	⁴⁴	⁴⁴	²⁴	26049:4, 6900:4, 31881:4, 2862:2	bear / close (the door) / mosquito / spider / woodpecker
866-2	t	2	³³	³⁵	¹³	Ø	Ø	Ø	³¹	²⁴	³	⁴⁴	⁵¹	⁵³	⁵⁵	³³	³³	³⁵	³⁵	³²	Ø	Ø	³¹	Ø	³⁵	⁵⁴	²⁴	4260:4, 26624:3	brains / gourd / head / head covering / stir-fry
1507-2	t	2	³³	³³	⁴²	Ø	Ø	⁵⁵	³³	²⁴	⁵³	³³	³¹	Ø	Ø	³⁵	Ø	¹³	³⁵	Ø	Ø	Ø	³¹	³³	⁴⁴	Ø	⁴⁴	20574:3, 14292:3	head covering / peanut
2236-2	t	2	³³	²¹	Ø	Ø	Ø	³³	Ø	Ø	Ø	Ø	⁴²	²²	⁵³	Ø	Ø	Ø	³	³²	²²	³³	Ø	Ø	³¹	³²	Ø	28187:2, 6230:3	chisel / thief
2566-4	t	4	³	³¹	²	¹³	²³¹	³¹³	⁵	²⁴	³	⁵³	³⁵	Ø	⁵⁵	³³	¹³	²²	⁵⁵	⁵⁵	¹³	⁵⁵	Ø	³³	³⁵	³	Ø	1175:3, 13295:3, 11696:2, 26244:3	a group of Miao people / bed / calf / comb / earthen jar / float / garden (plot) / gong / gourd / rice / spout / wall / winnowing fan / wok (or pan)
1402-3	t	3	³	²⁴	²	¹³	Ø	³	⁵⁵	³³	³	⁴⁴	⁵¹	³¹	⁵³	³³	⁵³	³³	³	¹¹	Ø	³	⁵⁵	³³	³⁵	³	⁵³	17716:2, 16529:2, 19195:2	leg / mat / neck / wing
1672-3	t	3	³	Ø	²⁴	Ø	³³	³¹³	²⁴	²⁴	⁵⁵	Ø	³³	²¹	⁵⁵	³³	³³	³³	⁵⁵	³²	¹³	³	⁵⁵	⁴⁴	³⁵	³	²²	3038:4, 11499:2, 9148:2	bedbug / dove / fist
1792-3	t	3	³	²⁴	³¹	²⁴	Ø	³¹	Ø	²⁴	³	³³	²	Ø	⁵⁵	³³	⁵³	³⁵	³⁵	²²	³³	³	⁵⁵	³³	²²	³	⁴²	31204:2, 15331:3, 1487:3	afternoon / in the future / middle / where
2266-3	t	3	³	Ø	²	Ø	Ø	³	⁵	¹³	¹³	⁵³	²	⁵³	³³	⁵³	⁴²	¹³	⁵⁵	⁵⁵	³⁵	Ø	Ø	¹¹	³⁵	Ø	Ø	5352:3, 24249:2, 32386:2	cane/ vine / file / rake / shadow / younger sister
2307-3	t	3	³	³¹	²	²⁴	³¹	³³	²	²²	³³	Ø	³³	³¹	³³	¹³	⁵³	³³	³	²²	³³	³³	Ø	¹¹	²²	²¹	Ø	28590:3, 28594:2, 28779:3	throat / tightly woven (fabric)
2553-3	t	3	³	⁵³	Ø	⁴³	⁵³	³	⁵⁵	⁴⁴	³³	³¹	Ø	³¹	³¹	¹³	¹³	Ø	³⁵	Ø	¹³	Ø	³⁵	³³	⁴⁴	⁵⁵	⁴²	18126:3, 7256:3, 32170:3	column / mirror / yesterday
2904-3	t	3	³	⁵³	²⁴	⁵⁵	⁵³	³	²	²⁴	³⁵	⁴⁴	Ø	Ø	⁵⁵	³¹	⁵⁵	³⁵	Ø	⁴²	Ø	⁴²	Ø	³³	Ø	Ø	Ø	14861:3, 4742:3, 22721:2	bucket / horizontal / riddle
921-2	t	2	³	Ø	²	Ø	³³	³⁵	Ø	³³	³	⁴⁴	³³	³¹	¹¹	³³	³³	³³	⁵⁵	Ø	⁴⁴	³⁵	³¹	³³	³⁵	³	⁴⁴	16527:3, 16808:3	leg / lightning / thunder
984-2	t	2	³	Ø	²	⁴³	Ø	³¹³	²	¹³	⁵³	⁴⁴	³³	Ø	⁵⁵	³³	⁵³	Ø	⁴	Ø	¹³	¹¹	Ø	³³	³⁵	³	Ø	26206:2, 30410:2	shoulder / spoon / wake up / wine glass
1155-2	t	2	³	Ø	⁵⁵	³¹	³¹	Ø	Ø	Ø	Ø	⁵³	⁵¹	³¹	³¹	⁴⁴	¹³	³³	³¹	¹³	⁴⁴	⁵⁵	⁵⁵	⁴⁴	³⁵	Ø	⁵³	11990:2, 29155:3	forenoon / tongs
1314-2	t	2	³	Ø	Ø	Ø	⁵³	Ø	⁵	²⁴	³	³³	³³	Ø	³⁵	³³	¹³	³¹	³⁵	Ø	³⁵	³⁵	Ø	⁴⁴	³⁵	¹³	Ø	21235:3, 15796:3	kitchen / plough
1667-2	t	2	³	³³	¹³	Ø	Ø	³	⁵⁵	³³	³³	⁵³	Ø	²⁴	Ø	³⁵	Ø	³⁵	Ø	³⁵	⁵³	¹¹	Ø	Ø	Ø	³³	Ø	26128:2, 1067:2	a blind person / a mute / dove / rabbit / spinning wheel / swallow
2194-2	t	2	³	⁴²	²	Ø	Ø	Ø	Ø	³³	³	Ø	Ø	Ø	Ø	³³	Ø	³³	³	Ø	Ø	⁵³	Ø	Ø	Ø	⁴⁴	⁴²	9514:2, 18127:2	ear / mirror
1610-4	t	4	²¹³	³¹	²²	¹³	²³¹	³¹	²⁴	⁵³	⁵⁵	Ø	⁵⁵	²¹	³¹	¹³	⁴⁴	³⁵	³³	¹³	²²	³⁵	³⁵	²²	Ø	¹³	²²	15065:3, 4918:4, 20115:4, 11776:3	burn / flow / hug (embrace) / outside
2785-28	t	28	²²	²¹	²²	¹³	²²	³¹	²⁴	⁵³	¹³	¹¹	⁴²	²²	⁵³	¹³	³¹	²²	⁵³	¹³	²²	⁵⁵	³⁵	²²	⁴²	³²	²²	3398:3, 19028:3, 20067:3, 444:4, 9910:3, 27748:4, 31363:2, 27724:4, 2365:3, 19034:3, 7987:4, 3970:2, 9798:3, 10598:2, 12204:3, 23945:3, 25610:4, 1615:2, 2583:2, 6259:2, 7581:3, 7846:2, 12910:3, 19004:3, 22436:2, 26270:4, 27345:2, 31980:2	December / November / October / alive (living) / bamboo shoot / be not (negated copula) / bird / borrow (money) / choose / cooked / cover up (objects) / cowshed / eel / eight / eighteen / eleven / fall / fifteen / fourteen / fragrant (smell) / give / look for / narrow / nasal mucus / nineteen / nose / orphan / remain / seek / seventeen / sixteen / soft / sprout (shoot) / sweet potato / tell / ten / thirteen / thirty / twelve / twenty / white / worn (clothes)
674-20	t	20	²²	⁴²	²²	¹³	²²	³¹	²⁴	⁵³	¹³	¹¹	⁴²	²¹	³¹	¹³	³¹	²²	⁵³	¹³	²²	⁴⁴	³⁵	²²	⁴²	³²	²²	8721:3, 1994:3, 26464:4, 2361:3, 6430:3, 20362:3, 6431:2, 16286:2, 8833:2, 10429:2, 10786:3, 7299:2, 20923:2, 2497:3, 10783:4, 22157:4, 2364:2, 9385:2, 29550:3, 31208:2	ask / bamboo shoot / be (copula) / chopsticks / comb / die / diligent / dry / extinguish / fat / lazy / pangolin / physical strength / rain / right (correct) / steal / turn / where
1290-5	t	5	²²	³⁵	¹³	⁵⁵	⁵³	³¹³	⁵⁵	³³	⁵⁵	¹¹	³³	³¹	⁵⁵	³⁵	⁵³	³⁵	²²	⁴²	⁵³	⁵⁵	⁵⁵	¹³	⁴⁴	⁴⁴	⁴⁴	19588:3, 8863:3, 12351:2, 4024:2, 27075:3	a mute / bowl / dirty / front / now / stupid
1685-5	t	5	²²	⁵³	²²	¹³	²²	³¹	²⁴	⁵³	³¹	¹¹	³¹	²³¹	³¹	¹³	³¹	²²	⁵³	¹³	²²	³³	³⁵	²²	⁴²	³²	⁴⁴	4365:3, 17252:3, 10560:2, 2433:2, 32345:2	bark (of dog) / break / drunk / face / fall down / fall over/ down / lose (a game) / younger brother
331-4	t	4	²²	⁴²	²²	¹³	²²	³¹	²⁴	⁵³	¹³	¹¹	⁵¹	³¹	⁵³	¹³	³¹	²²	⁵³	¹³	²²	⁴⁴	³⁵	²²	⁴²	³²	⁵³	10450:4, 21917:3, 13547:3, 20068:3	eye / grape / orphan / pus
449-4	t	4	²²	³⁵	¹³	⁵⁵	⁵³	³¹³	⁵⁵	³³	⁵⁵	⁵³	⁵¹	⁵³	⁵⁵	³⁵	¹³	²²	⁵⁵	⁴²	⁵³	³	⁵⁵	¹³	⁴⁴	³³	²⁴	28448:3, 841:3, 596:3, 26098:3	I / May / dog / spin (into yarn) / this
1197-4	t	4	²²	³¹	³¹	²¹	²³¹	²³¹	⁵⁵	²²	⁵⁵	³¹	³⁴	³¹	¹¹	⁵⁵	⁵⁵	⁴⁴	⁵³	¹¹	³¹	³¹	⁵⁵	²²	²²	³²	Ø	14222:3, 16855:4, 27303:4, 3683:2	blue / he or she / liquor (sweet) / sweet
1256-4	t	4	²²	³¹	²²	⁴³	²²	³¹	²⁴	⁵³	¹³	¹¹	⁴²	²²	³¹	¹³	Ø	²²	⁵³	³³	²²	⁴⁴	³⁵	²²	⁴²	³²	²²	28235:3, 2920:4, 4506:4, 29901:3	beard/ moustache/ goatee / bridge / enter (a house) / thin / ugly
1438-4	t	4	²²	³⁵	²²	⁴⁴	²²	³¹	²⁴	⁵³	¹³	¹¹	⁵¹	⁵³	³³	¹³	³¹	²²	⁵³	¹³	²²	⁴⁴	³⁵	²²	⁴²	³²	²⁴	681:4, 1860:3, 12530:3, 19521:2	July / ant / gall bladder / nasal mucus / nose / seven / seventeen
1440-4	t	4	²²	²¹	²²	¹³	²²	³¹	²⁴	⁵³	³⁵	¹²	⁴²	²²	⁵³	¹³	³¹	⁴⁴	³⁵	¹³	²²	¹¹	³⁵	²²	²²	³³	²²	6226:2, 25567:3, 14452:3, 20924:2	chisel / heavy (in taste) / physical strength / sock (stocking)
2019-4	t	4	²²	⁴²	²²	⁴³	²²	³¹	⁵⁵	Ø	³¹	¹¹	²	³¹	⁵³	⁵⁵	³¹	²²	⁵³	¹³	¹³	³¹	⁵⁵	¹¹	⁴⁴	Ø	⁵³	19515:3, 21030:3, 28190:3, 29502:2	nose / pillow / thief / tube (bamboo) for blowing on a fire
2205-4	t	4	²²	³³	²	³³	²²	³	⁵	³⁵	⁵⁵	Ø	⁴²	³¹	¹¹	³³	³³	¹¹	⁵⁵	⁴⁴	³⁵	³	⁵	⁵⁵	³⁵	⁴⁴	⁴⁴	19939:2, 25771:3, 17594:3, 26696:2	another person / bone / cat / mantis / onion/ scallion / snow / sorghum / sparrow / stone
2428-4	t	4	²²	³⁵	²²	¹³	⁵³	³¹³	³¹	⁴⁴	⁵⁵	⁵³	⁵¹	⁵³	³¹	¹³	³¹	²²	³³	¹³	⁴⁴	³¹	³⁵	²²	⁴⁴	⁵⁴	²⁴	8537:4, 23823:2, 20439:3, 18646:2	board / day after tomorrow / move (something) / paper / scold
2493-4	t	4	²²	³¹	Ø	¹³	²²	⁵⁵	Ø	⁵³	¹³	Ø	Ø	²³¹	⁵⁵	¹³	¹³	¹³	³³	¹³	²²	³¹	Ø	²²	⁴²	²¹	²²	27:3, 21448:3, 15484:3, 8145:3	(rain) fall / crow / inside / pointed / sharp
2519-4	t	4	²²	²¹	²²	¹³	²¹	³¹	⁵⁵	²⁴	¹³	⁵⁵	Ø	²²	¹¹	¹³	³¹	⁴²	⁵⁵	¹³	²²	Ø	Ø	²²	⁴²	Ø	²²	20918:3, 4917:3, 4257:2, 11298:2	brains / burn / fir / physical strength
260-3	t	3	²²	⁴²	²²	¹³	²²	³¹	²⁴	⁵³	³³	¹¹	⁴²	²¹	⁵⁵	¹³	³¹	Ø	⁵³	¹³	⁴⁴	⁴⁴	³⁵	²²	⁴⁴	²¹	²²	4562:3, 22275:3, 8084:3	brood / crawl / ramie
457-3	t	3	²²	²¹	²²	¹³	²²	³¹	²⁴	⁵³	³³	¹¹	⁴²	²²	³¹	¹³	³¹	³³	⁵³	⁵⁵	²²	⁴⁴	³⁵	²²	⁵³	³²	²²	10981:3, 22462:3, 17989:4	few / middle / remember
1052-3	t	3	²²	²⁴	²²	¹³	²²	³¹	⁵⁵	⁵³	¹³	¹¹	⁵⁵	²⁴	⁵³	¹³	³¹	²²	⁵⁵	¹³¹	²²	⁵⁵	³⁵	²²	⁴²	³²	⁴²	22156:3, 22030:3, 2690:3	be shy/bashful / put out to pasture / rain
1291-3	t	3	²²	³³	²⁴	⁵⁵	⁴²	Ø	³¹	Ø	³³	⁴⁴	³⁵	³³	⁵⁵	³³	³³	³³	⁵⁵	³²	Ø	⁵³	Ø	³³	³⁵	³	⁴⁴	13785:3, 2521:4, 21035:3	be done/ accomplished / guazi (baked planet seed/ a kind of snack) / pillow
1476-3	t	3	²²	³³	²²	¹³	²²	³³	²⁴	⁵³	¹³	³⁵	Ø	Ø	⁵³	¹³	³¹	²²	³³	¹³	²²	³³	⁵	²²	⁴²	⁴⁴	²²	7294:3, 1905:2, 28595:3	arrive / comb / throat
1646-3	t	3	²²	⁵³	²	³³	³¹	⁵³	³³	³⁵	³	Ø	³⁵	Ø	¹¹	⁵³	⁴⁴	²²	³¹	⁴⁴	³⁵	⁵³	³¹	²²	⁴⁴	⁴⁴	Ø	20975:3, 29156:4, 26309:2	pick up (food with chopsticks) / squeeze / tongs
1923-3	t	3	²²	³⁵	³¹	⁵⁵	⁴²	³¹³	²	³³	³⁵	³³	⁵¹	⁵³	⁵⁵	³³	Ø	³⁵	³⁵	⁴²	Ø	Ø	²	⁴⁴	⁴⁴	³³	²⁴	1260:3, 8326:3, 17950:3	a mute / dare / guazi (baked planet seed/ a kind of snack) / melon/ gourd / pumpkin
2077-3	t	3	²²	³³	²⁴	⁴³	³³	³⁵	²	²⁴	⁵³	³³	³⁵	Ø	⁵⁵	³³	⁴²	³⁵	²²	Ø	³⁵	³	²	Ø	³⁵	⁴⁴	⁵³	30795:3, 25607:2, 6001:2	chest / comb of cock / soft / tender (young) / water tank
2131-3	t	3	²²	Ø	¹³	⁴³	²³¹	³¹³	⁵	³³	³	Ø	Ø	Ø	⁵⁵	¹³	¹³	¹³	³⁵	Ø	Ø	³	Ø	¹¹	³⁵	³	²⁴	4827:2, 6132:3, 2685:2	be shy/bashful / broom / building / chimney / scissors / storehouse
2175-3	t	3	²²	Ø	²	¹³	Ø	³⁵	Ø	³³	³	³⁵	Ø	Ø	³¹	³³	³³	⁴²	²²	²³²	³¹	³	⁵	³³	³⁵	⁵⁴	⁴²	25117:3, 8532:3, 16894:3	day after tomorrow / listen / skin
2208-3	t	3	²²	Ø	²²	¹³	²²	⁵⁵	²	⁵³	³³	¹¹	³¹	³³	⁵³	¹³	Ø	¹³	⁵³	¹³	²²	⁵⁵	Ø	²²	⁴⁴	³²	Ø	17193:2, 10660:4, 28293:2	fall over/ down / loose / thin (slim) / where
2385-3	t	3	²²	Ø	Ø	²¹	⁵³	Ø	⁵⁵	²²	¹³	⁵⁵	Ø	Ø	¹¹	³³	⁵⁵	⁴²	³¹	⁵⁵	³¹	³¹	⁵⁵	⁴⁴	³⁵	¹³	⁴⁴	28107:2, 11725:3, 16238:3	flour / late / they
2581-3	t	3	²²	³³	Ø	²¹	²²	¹¹	⁵⁵	²¹²	⁵⁵	³⁵	¹¹	³³	¹¹	¹¹	⁵³	²²	Ø	¹¹	³¹	¹¹	Ø	Ø	³⁵	²¹	⁴⁴	10556:4, 29:3, 12532:2	(rain) fall / face / gall bladder
2630-3	t	3	²²	³⁵	²⁴	²⁴	Ø	³¹	⁵⁵	Ø	⁵³	¹¹	¹¹	⁵⁵	Ø	Ø	Ø	Ø	³¹	³²	⁵³	³¹	²	⁴⁴	⁵³	Ø	⁴⁴	2137:2, 16851:3, 31950:3	back / brown sugar / liquor (sweet) / sugar / sweet / white sugar / word (speech)
2687-3	t	3	²²	³¹	²²	⁵⁵	¹³	³¹	⁵⁵	⁵³	⁵³	Ø	Ø	Ø	³¹	¹³	³¹	Ø	³⁵	¹³	²²	⁴⁴	Ø	²²	⁴²	³³	²⁴	12473:2, 16377:2, 21330:3	fry (something) / lean meat / plum
2795-3	t	3	²²	⁵³	¹³	²¹	Ø	³³	⁵	³³	⁵⁵	Ø	⁴²	⁵⁵	³¹	³⁵	Ø	²²	Ø	²¹	Ø	³	Ø	²²	⁴⁴	³³	Ø	28716:2, 5737:4, 10654:4	catch / fall over/ down / mud / tiger
2815-3	t	3	²²	³³	⁵⁵	⁴³	²³¹	³¹	Ø	Ø	⁵⁵	Ø	⁴²	²¹	³³	⁵⁵	Ø	Ø	³¹	⁵⁵	⁴⁴	Ø	³⁵	Ø	⁴²	¹³	Ø	1673:2, 15797:3, 10811:4	also / fat meat / kitchen
251-2	t	2	²²	²¹	⁴²	¹³	²²	³¹	²⁴	⁵³	¹³	¹¹	⁴²	¹²	Ø	¹³	³¹	²²	⁵³	Ø	²²	³¹	³⁵	²²	⁴²	³²	²²	27176:4, 19029:4	bird‘s nest / nasal mucus / sparrow / swallow
938-2	t	2	²²	³¹	¹³	¹³	²²	³⁵	⁵⁵	⁵³	Ø	⁴⁴	Ø	Ø	³¹	¹³	³¹	Ø	⁵³	¹³	²²	⁴⁴	³¹	²¹	⁵³	Ø	⁵³	31277:2, 6002:4	chest / which
976-2	t	2	²²	³¹	Ø	⁵⁵	²²	³¹	²⁴	²²	¹³	¹¹	³³	³¹	⁵⁵	⁴⁴	Ø	Ø	Ø	¹³	²²	³³	³⁵	³³	⁴²	Ø	Ø	10371:3, 22433:3	exchange / remain
1253-2	t	2	²²	Ø	³¹	²⁴	Ø	³³	²⁴	Ø	³¹	³⁵	Ø	²⁴	Ø	⁴⁴	⁴⁴	¹³	³¹	¹¹	Ø	Ø	³¹	²¹	⁵³	¹³	⁴²	4022:3, 12475:3	bowl / fry (something)
1445-2	t	2	²²	Ø	Ø	¹³	Ø	¹¹	Ø	Ø	⁵⁵	³¹	Ø	³³	⁵³	¹¹	Ø	Ø	⁵³	¹³	²⁴¹	¹¹	⁵⁵	²¹	²²	³²	Ø	30894:4, 24798:3	I / side / we
2547-2	t	2	²²	Ø	²²	Ø	Ø	¹¹	Ø	Ø	³⁵	¹¹	Ø	Ø	¹¹	⁵⁵	Ø	Ø	³¹	Ø	Ø	³³	⁵	Ø	³¹	¹³	Ø	25330:3, 2023:3	aubergine / slow
2270-3	n	3	ɿ	au	e	a	ə	e	ei	a	ai	ei	i	Ø	e	a	a	ɿ	u	Ø	ɛ	ei	ei	eu	Ø	ai	u	18319:2, 29155:2, 8644:1	defecate / morning / pee / tongs
2617-3	n	3	ɿ	ɿ	Ø	e	u	ɿ	ɿ	eu	ɿ	Ø	oː	oː	i	i	Ø	Ø	ɔ	o	i	o	Ø	eu	i	eu	u	18126:2, 29577:2, 21184:1	mirror / plant (trees) / turn around
2377-2	n	2	ɿ	Ø	Ø	e	ə	ɿ	e	a	a	Ø	Ø	ei	au	a	Ø	ə	Ø	Ø	e	Ø	Ø	Ø	ɑ	Ø	Ø	26591:2, 24249:1	shadow / stinky (smell)
599-1	n	1	ɿ	i	Ø	Ø	Ø	ɿ	əu	ɿ	ɿ	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	i	Ø	Ø	Ø	Ø	ɿ	Ø	1067:1	a blind person / a mute / dove / rabbit / swallow
1332-1	n	1	ɿ	ɿ	Ø	i	Ø	ɿ	Ø	Ø	ɿ	Ø	Ø	Ø	Ø	Ø	Ø	i	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	22721:1	riddle
