ID	STRUCTURE	FREQUENCY	Bana	BiaoMin	CentralGuizhouChuanqiandian	Chuanqiandian	EasternBahen	EasternLuobuohe	EasternQiandong	EasternXiangxi	Numao	WesternBaheng	WesternLuobuohe	WesternQiandong	WesternXiangxi	Younuo	ZaoMin	COGNATESETS	CONCEPTS
427-2	n	2	a	ə	õ	Ø	a	u	eu	u	ɔ	a	o	eu	u	a	a	7109:1, 2258:1	boiled water / congee (gruel, porridge) / paddy field / water
570-2	n	2	a	Ø	a	a	ai	a	ɛ	Ø	i	e	ə	æ	a	ai	ai	8440:1, 9134:2	shoe / spider
595-2	n	2	a	ə	õ	au	a	u	ɛ	a	u	a	o	a	ɑ	Ø	o	3918:1, 3917:1	fly (insect)
608-2	n	2	a	a	a	a	i	i	ei	ei	ai	i	i	i	a	ai	o	1665:2, 7173:2	chaff/ bran / day after tomorrow / peach
612-2	n	2	a	ɔi	ɛ	e	o	ai	ei	əɯ	Ø	Ø	i	e	ɯ	a	ai	4178:2, 7029:1	frost / open (a door)
619-2	n	2	a	au	ə	e	au	Ø	a	i	Ø	a	ə	a	ɑ	ə	au	10528:1, 4537:1	ear / grandmother / mouth / vegetable knife
648-2	n	2	a	a	Ø	eu	ei	o	a	i	o	au	o	æ	ə	o	a	7540:2, 7419:1	point at / pumpkin
693-2	n	2	a	Ø	õ	o	a	u	eu	u	ɔ	Ø	u	u	u	o	o	4448:1, 1425:1	bull / calf / good
694-2	n	2	a	Ø	a	i	o	i	ɿ	a	i	o	Ø	i	a	ai	i	6969:1, 8099:1	oneself / sand
716-2	n	2	a	u	ɛ	e	e	i	ei	əɯ	ei	Ø	i	i	e	e	au	9635:1, 11225:1	sweep / younger brother
719-2	n	2	a	i	ɛ	au	i	i	Ø	i	ei	a	o	Ø	o	Ø	Ø	4721:2, 8596:1	hand / nail / side / well
777-2	n	2	a	ɛ	Ø	Ø	au	ɛ	i	e	o	Ø	Ø	a	Ø	a	a	9267:2, 4863:1	heart / stand up
840-2	n	2	a	Ø	õ	Ø	u	i	a	u	a	ɛ	i	u	Ø	Ø	a	716:2, 10571:2	bedbug / village
868-2	n	2	a	ɛ	Ø	ɔ	ei	i	ei	ai	a	e	Ø	ei	e	e	Ø	3944:2, 2155:1	cold / fold
928-2	n	2	a	a	ɛ	a	Ø	a	Ø	ai	a	a	ə	e	ɑ	a	i	3325:1, 6327:2	elder sister / mother
966-2	n	2	a	au	ɛ	Ø	o	i	Ø	a	ai	ɔ	i	Ø	ə	o	u	3123:2, 4781:1	ear / have a fever / hit (a person)
1030-2	n	2	a	ə	ə	au	e	u	Ø	i	u	Ø	Ø	o	u	ə	o	11002:1, 6641:1	neck / window
1113-2	n	2	a	a	a	Ø	a	a	Ø	a	ø	Ø	ɑ	ei	ɛ	i	Ø	5688:2, 275:1	and / leech
1201-2	n	2	a	Ø	ɯ	i	ɿ	i	ɿ	ɿ	ei	Ø	i	Ø	i	Ø	Ø	10160:1, 1194:1	broom / toilet
1258-2	n	2	a	Ø	Ø	e	Ø	ə	Ø	Ø	au	Ø	ə	æ̃	ei	au	Ø	6481:1, 8214:2	nail / scissors
1265-2	n	2	a	ə	Ø	e	Ø	ə	Ø	Ø	ei	Ø	ə	ei	ɯ	au	Ø	4723:1, 11012:2	hand / kitchen / window
27-1	n	1	a	au	ɛ	e	o	i	ɛ	u	a	o	i	oi	u	ui	u	10028:2	three
38-1	n	1	a	u	ɛ	Ø	o	ei	e	əɯ	a	o	ei	ui	ɯ	y	ɔ	3551:2	far/ distant
476-1	n	1	a	Ø	ɛ	Ø	a	ei	Ø	Ø	Ø	Ø	i	e	Ø	Ø	Ø	1592:2	catch
1228-3	n	3	-	u	ə̃	o	-	ei	i	-	o	-	i	i	ɑ	u	-	5123:1, 3303:1, 5169:1	bull / calf / cattle (bos taurus) / elder brother / hoof / horn (of cow) / hot
458-2	n	2	-	i	ə̃	a	-	o	a	ai	i	-	Ø	i	e	u	-	2404:1, 2639:1	cow / day
686-2	n	2	-	i	ã	e	a	Ø	u	ɯ	a	a	Ø	ɔ	Ø	i	i	8323:2, 8076:1	salty / seven / twenty
1029-2	n	2	-	əi	Ø	Ø	Ø	i	e	u	a	u	e	ɔ	ɔ	-	ai	10684:1, 3061:2	dry in the sun / saliva / water
63-1	n	1	-	Ø	ẽ	a	-	i	a	e	i	Ø	i	i	ɛ	i	a	9328:2	steal
497-3	m	3	Ø	j	Ø	-	-	-	-	-	-	j	-	-	-	j	j	10315:1, 11091:1, 236:1	alcoholic beverage / tree / wood
532-2	m	2	Ø	Ø	-	Ø	w	-	Ø	w	Ø	-	-	w	w	Ø	Ø	2326:1, 4022:1	cotton / forget
651-2	m	2	Ø	ɥ	-	-	j	-	Ø	j	-	j	Ø	-	-	-	Ø	10704:1, 6071:1	aubergine / many / pumpkin / water melon
139-1	m	1	Ø	Ø	-	-	-	-	-	Ø	Ø	-	-	Ø	w	Ø	-	87:1	a blind person / flour / thief
211-1	m	1	Ø	-	-	w	Ø	-	-	-	Ø	Ø	w	-	Ø	Ø	Ø	2309:1	congee (gruel, porridge) / cooked rice
219-1	m	1	Ø	l	Ø	Ø	w	Ø	Ø	w	j	w	Ø	Ø	w	w	-	7173:1	peach
313-1	m	1	Ø	j	Ø	Ø	Ø	Ø	Ø	-	-	Ø	Ø	j	-	-	-	4699:1	hammer
319-1	m	1	Ø	Ø	Ø	Ø	-	j	-	-	Ø	j	j	Ø	Ø	j	Ø	7673:1	rainbow
321-1	m	1	Ø	j	Ø	Ø	-	-	Ø	-	-	Ø	Ø	w	-	Ø	Ø	8493:1	shoulder
728-1	m	1	Ø	Ø	Ø	Ø	Ø	w	w	Ø	w	Ø	Ø	Ø	w	w	Ø	2545:1	cupboard
1062-1	m	1	Ø	w	-	Ø	Ø	w	Ø	Ø	Ø	Ø	Ø	Ø	-	Ø	Ø	3191:1	earthworm
1063-1	m	1	Ø	Ø	Ø	Ø	Ø	Ø	Ø	j	Ø	Ø	-	-	j	Ø	Ø	3534:1	fan (can be held by single hand)
1066-1	m	1	Ø	Ø	Ø	Ø	Ø	l	Ø	-	Ø	Ø	l	Ø	-	Ø	Ø	3839:1	flour
1341-1	m	1	Ø	Ø	Ø	Ø	Ø	-	Ø	Ø	-	Ø	l	Ø	Ø	Ø	Ø	2855:1	dirty
680-5	m	5	w	w	-	Ø	w	w	w	w	w	w	w	w	w	-	-	10703:1, 1592:1, 35:1, 7206:1, 10620:1	Chinese cabbage / catch / peanut / walk / water melon
374-3	m	3	w	w	-	Ø	w	w	w	w	-	w	w	u	w	w	-	2510:1, 2637:1, 5551:1	cucumber / day / lack (not have)
439-3	m	3	w	-	-	Ø	-	w	w	-	w	-	w	-	-	w	-	3551:1, 8248:1, 8358:1	far/ distant / scratch / shadow
589-2	m	2	w	l	-	-	Ø	w	-	-	-	-	-	Ø	-	Ø	Ø	4721:1, 4486:1	gourd / hand / nail / well
824-2	m	2	w	w	-	w	-	-	Ø	w	-	Ø	-	w	Ø	-	-	2831:1, 9267:1	diligent / stand up
149-1	m	1	w	w	Ø	Ø	w	-	w	Ø	-	Ø	Ø	u	Ø	-	-	7540:1	pumpkin
841-2	m	2	lʲ	Ø	l	l	-	l	Ø	w	j	w	l	-	w	Ø	Ø	906:1, 5662:1	black / leaf
479-1	m	1	lʲ	-	Ø	Ø	-	-	Ø	-	Ø	Ø	Ø	Ø	Ø	w	Ø	3509:1	fall over/ down
31-2	m	2	l	-	-	-	-	-	-	-	-	-	-	-	-	-	Ø	2709:1, 11037:1	deep / wing
282-2	m	2	l	l	l	l	Ø	l	Ø	-	Ø	Ø	l	Ø	ʐ	j	-	4044:1, 4353:1	four / glutinous rice
1042-16	m	16	j	-	-	-	j	-	j	j	-	j	-	j	j	j	-	816:1, 9000:1, 1304:1, 9574:1, 6627:1, 9411:1, 1161:1, 3224:1, 1613:1, 3005:1, 3528:1, 4079:1, 8391:1, 10533:1, 10632:1, 10796:1	Chinese cabbage / big (large) / bridge / bury / cattle (bos taurus) / drum / easy / fan (can be held by single hand) / fragrant (smell) / good / near / shallow / sorghum / stone / swallow / vegetable / vegetable knife / wall / well
884-11	m	11	j	l	l	Ø	j	-	-	-	j	j	-	-	ʐ	-	j	1201:1, 2169:1, 2209:1, 121:1, 8155:1, 9069:1, 9570:1, 118:1, 4634:1, 4489:1, 4568:1	a deaf person / broom / collar / column / ear / fish / gourd / grape / green / house / scale / sparrow / swallow
500-9	m	9	j	-	-	-	-	-	w	-	-	-	-	w	-	-	-	9759:1, 1091:1, 1286:1, 5122:1, 3061:1, 4148:1, 2125:1, 10300:1, 7571:1	brains / burn / coffin / dry in the sun / front / have a fever / horn (of cow) / push / tail / touch (stroke)
539-8	m	8	j	l	-	-	-	-	-	-	-	-	w	-	-	-	-	3262:1, 5124:1, 3299:1, 3916:1, 5105:1, 5595:1, 1963:1, 9736:1	clean / egg / elder brother / fly (insect) / horizontal / horn (of cow) / last year / table
302-7	m	7	j	j	-	-	j	-	j	-	j	-	-	j	-	j	-	8712:1, 5633:1, 3944:1, 7723:1, 3571:1, 3663:1, 7084:1	fat / fight / fold / laugh (smile) / owl / return / six
665-6	m	6	j	-	-	-	j	-	-	j	j	-	-	j	-	j	-	6157:1, 1569:1, 1811:1, 5565:1, 5356:1, 20:1	(wind) blow / cat / choose / inside / lard (pig fat) / middle
781-6	m	6	j	l	l	l	-	l	Ø	Ø	-	-	l	j	j	j	-	4668:1, 10253:1, 1986:1, 5691:1, 4865:1, 8146:1	climb (a tree) / hair / heart / leech / scale / tongue
293-5	m	5	j	-	-	-	-	-	-	-	-	-	-	-	-	-	j	6187:1, 7338:1, 1070:1, 2439:1, 8209:1	box / crab / money / pillow / scissors / shrimp
784-5	m	5	j	l	l	-	j	j	j	j	j	Ø	j	j	j	-	j	3123:1, 8151:1, 3709:1, 4144:1, 10257:1	ear / fill up (a hollow) / fish / front / right / scale / tongue
442-4	m	4	j	j	-	-	-	-	j	-	-	-	-	j	-	j	-	2441:1, 5443:1, 9976:1, 10571:1	crab / jump / next year / this year / village
281-3	m	3	j	j	-	-	j	-	j	-	j	Ø	Ø	j	-	-	-	1841:1, 8570:1, 82:1	a blind person / chopsticks / sickle
289-3	m	3	j	l	-	-	-	-	-	-	j	-	-	-	-	-	-	7867:1, 8726:1, 5168:1	hot / road / skin
418-3	m	3	j	-	-	-	Ø	j	j	Ø	j	Ø	-	j	j	-	Ø	3833:1, 5835:1, 7487:1	flour / lightning / pour out
535-3	m	3	j	j	-	Ø	j	z	Ø	j	j	j	j	-	j	j	-	7239:1, 5007:1, 5186:1	fruit / hoe / hot pepper/ chili / pear
653-3	m	3	j	-	-	-	j	z	-	j	-	j	j	-	j	-	-	2513:1, 2852:1, 4143:1	cucumber / dirty / front / peach
923-3	m	3	j	Ø	l	Ø	j	-	-	ɥ	-	-	-	Ø	-	-	-	308:1, 10333:1, 10108:1	ant / to wind( thread one a keel) / turn around
1044-3	m	3	j	-	-	w	j	j	j	-	-	j	j	j	-	j	-	1195:1, 335:1, 7245:0	arrow / broom / pear
1183-3	m	3	j	-	Ø	Ø	Ø	l	Ø	Ø	j	-	l	-	ʐ	-	-	34:1, 11012:1, 4635:1	Chinese cabbage / green / kitchen / white / window
125-2	m	2	j	l	l	Ø	j	j	Ø	-	j	Ø	-	j	ʐ	j	j	9118:1, 2566:1	dark / spicy
196-2	m	2	j	Ø	-	-	j	-	-	-	-	Ø	-	-	j	Ø	-	9185:1, 713:1	bedbug / monkey / red / spit
283-2	m	2	j	-	-	-	Ø	j	-	j	-	-	-	-	-	-	-	7771:1, 9432:1	left / right / stool (bench)
914-2	m	2	j	Ø	-	w	j	-	-	Ø	-	Ø	-	u	Ø	j	-	10599:1, 3864:1	flow / vomit
96-1	m	1	j	Ø	-	Ø	j	j	-	-	-	Ø	j	-	-	-	Ø	11253:1	daughter / girl / younger sister
107-1	m	1	j	j	-	Ø	j	z	Ø	-	j	Ø	j	Ø	j	-	Ø	4560:1	grape
314-1	m	1	j	Ø	Ø	Ø	-	Ø	w	Ø	w	Ø	Ø	-	Ø	-	-	5819:1	light (weight)
2-36	m	36	-	-	-	w	-	-	-	-	-	-	-	-	-	-	-	2778:1, 2931:1, 5751:1, 3416:1, 5491:1, 3464:1, 9924:1, 10668:1, 1825:1, 9879:1, 83:1, 2237:1, 6821:1, 8096:1, 8308:1, 2896:1, 5232:1, 6739:1, 1406:1, 1665:1, 2370:1, 5032:1, 7201:1, 7240:1, 9134:1, 11250:1, 7626:1, 1423:1, 8401:1, 3665:1, 4429:1, 9170:1, 2068:1, 4062:1, 4063:1, 8235:1	a blind person / buy / calf / chaff/ bran / child / chop (firewood) / coal / come / count / crow / day after tomorrow / die / do (something) / dove / drum / dry / everybody / eye / fight / fox / gong / hold or take / hug (embrace) / kill (a person) / leg / nine / not / peanut / pear / rabbit / rob (somebody) / sand / scold / sell / sharp / spider / spin (into yarn) / thick / thin (slim) / wash (dishes) / younger sister
123-19	m	19	-	j	-	-	-	-	-	-	-	-	-	-	-	-	-	1517:1, 8751:1, 6462:1, 1026:1, 6262:1, 9504:1, 10090:1, 2289:1, 8173:1, 4652:1, 3817:1, 5802:1, 1287:1, 7340:1, 589:1, 3170:1, 9169:1, 9234:1, 9268:1	be shy/bashful / book / burn / car / cook (boil) / earthen jar / float / grind (flour) / lift (with hand) / morning / mushroom / paper / pillow / scales / skirt / spin (into yarn) / squeeze / stand up / straight / to smell
30-18	m	18	-	-	-	-	-	-	-	-	-	-	-	-	-	j	-	2493:1, 9328:1, 482:1, 2615:1, 3981:1, 1684:1, 6670:1, 8101:1, 8419:1, 9974:1, 6373:1, 8323:1, 11113:1, 9070:1, 6327:1, 10224:1, 10965:1, 10091:1	ball / branch/ twig / chair / cry / daughter-in-law / dust / foot (=1/3 meter) / last year / mother / mouse / needle / next year / sand / seven / sheep (general) / smoke / sparrow / steal / this year / to smell / tongs / twenty / wife / year
103-14	m	14	-	-	-	-	-	-	-	-	-	-	-	-	-	-	j	4267:1, 6689:1, 5859:1, 6425:1, 2088:1, 5666:1, 7804:1, 3369:1, 7706:1, 10557:1, 10631:1, 537:1, 1879:1, 10047:1	be hungry / branch/ twig / classifier for clothing / cock / enter (a house) / gather (harvest) / leaf / liquor (sweet) / move (something) / new / red / right (correct) / thunder / very / wall
757-11	m	11	-	w	-	w	w	w	-	w	w	w	w	u	w	w	j	10938:1, 1182:1, 6234:1, 22:1, 1231:1, 1610:1, 2514:1, 4724:0, 5690:0, 10922:1, 11130:1	(wind) blow / bright / brush / cattle (bos taurus) / cucumber / hand / leech / moon / nail / white / wide / yellow
383-9	m	9	-	l	-	-	-	-	-	-	j	-	-	-	-	-	-	5329:1, 6643:1, 716:1, 2964:1, 8999:1, 5379:1, 7077:1, 391:1, 1258:1	aubergine / bedbug / bull / crab / dragonfly / insect (worm) / intestine / neck / owl / sorghum
580-9	m	9	-	-	-	w	-	-	-	-	-	-	-	-	-	j	-	10981:1, 10226:1, 6398:1, 1048:1, 8844:1, 10297:1, 8175:1, 4285:1, 10634:1	bow / girl / mouth / scales / smoke / tongs / touch (stroke) / wall / wind
201-8	m	8	-	-	-	-	-	-	-	-	-	j	-	-	-	-	-	3900:1, 2584:1, 8827:1, 3533:1, 4488:1, 9715:1, 8361:1, 4045:1	axe / coffin / daughter / fan (can be held by single hand) / fly / foot / four / girl / gourd / hammer / shadow / small / stool (bench) / swim / tooth
818-8	m	8	-	j	-	-	-	-	j	-	-	-	-	j	-	-	j	7108:1, 10527:1, 8145:1, 9205:1, 521:1, 4590:1, 6642:1, 8214:1	be (copula) / be not (negated copula) / grass / neck / paddy field / scale / scissors / spoon / vegetable knife
286-7	m	7	-	Ø	-	-	-	-	w	-	-	-	-	u	-	-	-	8771:1, 7602:1, 1540:1, 4336:1, 4381:1, 7955:1, 3957:1	carry / foot / give birth / gnaw / quilt / rot / sleep
1010-7	m	7	-	l	l	Ø	j	j	j	j	j	j	-	j	ʐ	j	j	2642:1, 1345:1, 1372:1, 5190:1, 6018:1, 1179:1, 3453:1	bright / butterfly / buttocks / day / extinguish / five / hot pepper/ chili / lung
782-6	m	6	-	-	-	-	-	-	-	j	-	-	-	-	-	-	-	9651:1, 1760:1, 5860:1, 9141:1, 7520:1, 8846:1	child / liquor (sweet) / pull / smoke / spider / star / sweet
240-5	m	5	-	w	-	-	-	-	-	-	-	-	-	-	-	-	-	1002:1, 3349:1, 9821:1, 4905:1, 7541:1	bone / empty / heavy (in taste) / pumpkin / that
280-5	m	5	-	w	-	-	w	-	-	-	-	w	-	-	-	-	-	10354:1, 11252:1, 6480:1, 1454:1, 5287:1	can (jar) / collar / husband / nail / twenty / two / younger brother / younger sister
67-4	m	4	-	-	-	-	-	-	-	-	j	-	-	-	-	-	-	8285:1, 1197:1, 9737:1, 8524:1	broom / leg / seed / shrimp / table / tongue
118-4	m	4	-	-	-	-	-	-	-	-	-	-	-	w	-	Ø	-	5927:1, 6109:1, 4178:1, 1877:1	classifier for clothing / frost / long / maternal uncle (mother's brother)
943-4	m	4	-	l	Ø	lʷ	-	l	w	-	j	-	l	w	w	-	-	2912:1, 4240:1, 10478:1, 7176:1	dog / garlic / peach / undress (take off clothes)
1306-4	m	4	-	j	-	-	j	j	j	j	-	Ø	-	j	-	Ø	j	3997:1, 8598:1, 10398:1, 692:1	bed / forenoon / noon / side / ugly
81-3	m	3	-	-	-	w	-	z	-	-	-	-	j	-	-	-	-	5269:1, 7456:1, 5566:1	hundred / lard (pig fat) / pork
97-3	m	3	-	j	-	-	-	-	-	-	-	-	-	-	-	-	j	4698:1, 3883:1, 1663:1	chaff/ bran / flower / hammer / iron
437-3	m	3	-	-	Ø	-	-	-	-	-	-	-	-	j	-	-	-	7003:1, 7569:1, 1453:1	can (jar) / onion/ scallion / push
449-3	m	3	-	l	l	Ø	j	j	-	j	j	Ø	-	j	ʐ	-	-	940:1, 6556:1, 6561:1	blow (trumpet) / nasal mucus / nose
604-3	m	3	-	j	-	-	-	-	-	-	j	j	-	-	-	j	-	3189:1, 11251:1, 631:1	be tired / earthworm / younger sister
1090-3	m	3	-	-	-	-	-	-	-	w	-	j	-	Ø	-	-	Ø	2746:1, 5820:1, 1126:1	branch/ twig / dew / light (weight)
79-2	m	2	-	-	-	-	-	z	-	-	-	-	j	-	-	-	-	10028:1, 8098:1	sand / stone / three
122-2	m	2	-	-	-	-	-	j	-	-	-	-	-	-	-	-	-	9941:1, 176:1	a person with a pockmarked face / think
127-2	m	2	-	-	-	-	Ø	w	-	w	Ø	-	-	-	-	-	-	5353:1, 11000:1	inside / under / window
132-2	m	2	-	j	z	-	-	-	-	-	-	-	-	-	-	-	-	3152:1, 4956:1	early / hide (something)
155-2	m	2	-	-	-	w	-	-	-	-	j	-	-	-	-	-	j	1495:1, 9029:1	cane/ vine / rope / soup
160-2	m	2	-	Ø	w	w	w	w	-	w	Ø	w	w	-	w	-	Ø	8911:1, 65:1	I / sock (stocking)
163-2	m	2	-	j	-	-	-	l	-	-	-	-	-	-	-	Ø	-	1338:1, 390:1	aubergine / butterfly
190-2	m	2	-	j	-	w	-	-	-	-	-	-	-	-	-	-	-	9785:1, 9717:1	swim / tea
207-2	m	2	-	-	-	-	w	-	-	-	-	w	-	-	w	-	Ø	11065:1, 4241:1	garlic / winnowing fan
285-2	m	2	-	Ø	-	w	-	z	-	-	-	j	-	-	-	Ø	Ø	7319:1, 10654:1	pig / want (need)
305-2	m	2	-	Ø	-	-	j	-	-	-	Ø	-	-	-	-	Ø	-	4077:1, 2963:1	dragonfly / fragrant (smell)
369-2	m	2	-	-	l	Ø	j	-	-	Ø	j	-	-	j	Ø	-	Ø	6019:1, 8550:1	lung / sick
372-2	m	2	-	w	-	-	-	-	-	-	-	j	-	-	w	-	-	287:1, 2879:1	angular / dissolve
568-2	m	2	-	-	-	Ø	Ø	-	j	j	j	j	-	j	j	-	j	145:1, 2325:1	a lame person / cotton
582-2	m	2	-	Ø	l	Ø	-	z	Ø	Ø	j	-	j	j	Ø	-	-	3800:1, 8008:1	flat (level) / run away
615-2	m	2	-	l	l	Ø	j	j	Ø	w	-	-	-	-	-	-	-	6791:1, 7968:1	nose / round
1141-2	m	2	-	-	Ø	Ø	-	-	Ø	-	-	Ø	-	-	ʐ	-	Ø	5688:1, 1324:1	busy / leech
13-1	m	1	-	w	-	w	-	-	-	-	-	-	-	-	-	-	-	4116:1	frog
92-1	m	1	-	l	-	-	Ø	Ø	-	-	-	-	Ø	-	-	Ø	-	7840:1	river snails
93-1	m	1	-	-	l	w	Ø	j	-	Ø	-	-	-	-	Ø	Ø	-	8936:1	soft
147-1	m	1	-	-	-	-	Ø	-	w	Ø	Ø	Ø	-	w	-	Ø	Ø	7374:1	plane
150-1	m	1	-	Ø	-	-	-	Ø	-	-	-	w	Ø	Ø	Ø	Ø	-	8975:1	son-in-law
208-1	m	1	-	-	w	-	Ø	w	-	Ø	Ø	Ø	-	Ø	-	Ø	Ø	418:1	awl
310-1	m	1	-	j	l	Ø	j	Ø	Ø	Ø	j	Ø	j	Ø	Ø	j	Ø	3529:1	fan (can be held by single hand)
474-1	m	1	-	l	Ø	Ø	Ø	Ø	Ø	-	Ø	Ø	Ø	-	ʐ	Ø	-	1099:1	brains / head
1338-1	m	1	-	Ø	Ø	Ø	Ø	ɹ	Ø	Ø	Ø	Ø	w	Ø	Ø	Ø	Ø	2152:1	cold
324-1	i	1	ˀŋ	Ø	Ø	Ø	Ø	Ø	nʲ	ȵ	Ø	ȵ	Ø	nʲ	ȵ	ˀŋ	Ø	10684:0	saliva / water
173-16	i	16	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	10354:0, 887:0, 2018:0, 2170:0, 6821:0, 7109:0, 2896:0, 3325:0, 4537:0, 2306:0, 2726:0, 8596:0, 5594:0, 7439:0, 7504:0, 8980:0	bitter / boiled water / clothing (garment) / collar / cooked rice / crow / defecate / do (something) / elder sister / grandmother / last year / not / paddy field / pee / pond / press / side / sleeve / son-in-law / twenty / two / water
551-3	i	3	ʔ	s	ʔ	Ø	ʔ	ʔ	h	ʔ	ʔ	ʔ	ʔ	h	ʔ	h	Ø	119:0, 6022:0, 8078:0	a deaf person / ash / axe / bamboo / broom / can (jar) / cat / chaff/ bran / chopsticks / dove / dust / ear / elder brother / father / frost / goose / grandfather / hammer / hoe / left / lung / mat / maternal uncle (mother's brother) / moon / mother / mouse / navel / nose / owl / pants/ trousers / pond / quilt / rabbit / right / river snails / salty / saw / scales / scissors / shoulder / smoke / step / stone / table / toilet / tongs / tongue / vegetable knife / village / well / younger brother / younger sister
268-2	i	2	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	h	ʔ	ʔ	ʔ	ʔ	ʂ	ʔ	ʔ	3077:0, 5192:0	duck / hot pepper/ chili
646-2	i	2	ʔ	ɕ	ʐ	ʐ	ʑ	ʔ	ʑ	ʔ	ɣ	ʔ	ʔ	ɣ	ʐ	Ø	ʑ	4448:0, 9569:0	good / sister-in-law (older brother's wife) / swallow
1256-2	i	2	ʔ	Ø	Ø	Ø	k	tʰ	Ø	ʔ	Ø	k	k	Ø	Ø	ʔ	h	2258:0, 10737:0	congee (gruel, porridge) / we
56-1	i	1	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	ʔ	tɕ	Ø	ʔ	ʔ	ʔ	Ø	ʔ	5268:0	hundred / one
803-7	i	7	ʑ	Ø	ʐ	ʐ	ʑ	ˀʑ	ʑ	ˀʑ	ɣ	Ø	ʔ	ɣ	ʐ	Ø	ʔ	10506:0, 6624:0, 8338:0, 3495:0, 4062:0, 4653:0, 9652:0	fall / fox / grind (flour) / near / sew (up) / sweet / vegetable
657-6	i	6	ʑ	ɕ	ʑ	ʑ	ɕ	ʑ	ʑ	ʑ	ʑ	Ø	ʑ	ʑ	ʑ	Ø	ʑ	3282:0, 2878:0, 2409:0, 3222:0, 4517:0, 6918:0	cattle (bos taurus) / cow / dissolve / easy / eight / grandfather / old man
1187-5	i	5	ʑ	ʑ	s	ʑ	ʑ	ʑ	ʑ	ʑ	ʑ	Ø	ʑ	ʑ	ɕ	-	ʔ	1684:0, 8844:0, 4339:0, 6428:0, 9577:0	chair / give birth / move (something) / smoke / swallow
259-3	i	3	ʑ	Ø	ʐ	ʐ	ʑ	Ø	ʑ	ʑ	ɣ	Ø	tsʰ	ɣ	ʐ	Ø	ʑ	8098:0, 7240:0, 8401:0	pear / sand / sharp / stone
579-3	i	3	ʑ	ʑ	ʑ	ʑ	ʑ	ʑ	Ø	ʑ	ʑ	-	ʑ	ʑ	ʑ	-	ʑ	8419:0, 2879:0, 9715:0	dissolve / sheep (general) / swim
1038-3	i	3	ʑ	s	sʰ	ʑ	s	ʑ	ʑ	ʑ	ɕ	s	s	ɕʰ	ʑ	s	Ø	5460:0, 2168:0, 5722:0	collar / key / left
1097-3	i	3	ʑ	s	sʰ	s	ʑ	s	s	ʑ	s	tɕ	s	ɕ	s	s	Ø	1665:0, 7769:0, 10300:0	chaff/ bran / day after tomorrow / right / touch (stroke)
174-2	i	2	ʑ	Ø	ʑ	ʑ	ʑ	ˀʑ	ʑ	ˀʑ	ʑ	-	ˀʑ	ʑ	ʑ	Ø	s	3900:0, 10654:0	fly / want (need)
361-2	i	2	ʑ	ɕ	ʑ	ʑ	ʑ	ˀʑ	ʑ	ʑ	ʑ	-	ˀʑ	ʑ	ɕ	Ø	h	8827:0, 6297:0	mosquito / small
541-2	i	2	ʑ	Ø	ʑ	ʑ	ʑ	Ø	ʑ	ʑ	s	Ø	Ø	ɣ	ʑ	Ø	Ø	3220:0, 5290:0	easy / husband
971-2	i	2	ʑ	tɕ	ʐ	ʐ	dʑ	ʐ	ʑ	tɕ	ɣ	Ø	tɕ	ɣ	c	Ø	Ø	9134:0, 10107:0	spider / to wind( thread one a keel)
1134-2	i	2	ʑ	Ø	ʑ	Ø	ʑ	Ø	ɕ	s	ɕ	Ø	ts	ʑ	tɕ	s	s	3387:0, 10838:0	evening / what
1264-2	i	2	ʑ	Ø	ʂ	ʈʂʰ	Ø	ʐ	ts	ɕ	ɕ	Ø	ʐ	Ø	tɕ	Ø	Ø	2175:0, 7991:0	clothing (garment) / collar / run
114-1	i	1	ʑ	Ø	ʐ	ʐ	ʑ	ˀʑ	s	Ø	ɣ	Ø	Ø	ɣ	ʐ	Ø	s	7008:0	Chinese cabbage / onion/ scallion
151-1	i	1	ʑ	ʔ	Ø	ʔ	Ø	ʔ	Ø	ʔ	ʔ	Ø	ʔ	ʔ	ʔ	Ø	Ø	9821:0	that
216-1	i	1	ʑ	Ø	n	ʐ	Ø	Ø	ʑ	s	ɣ	Ø	Ø	ɣ	ʐ	Ø	Ø	4956:0	hide (something)
751-1	i	1	ʑ	Ø	Ø	Ø	ʑ	Ø	Ø	ˀʑ	Ø	Ø	Ø	s	ʐ	Ø	Ø	10526:0	vegetable knife
809-5	i	5	ɕ	s	sʰ	ʂ	ɕ	s	Ø	s	ɕ	s	ʑ	ɕʰ	ɕ	s	s	4267:0, 9676:0, 207:0, 4782:0, 5422:0	afternoon / gather (harvest) / have a fever / itch / sweet potato
266-3	i	3	ɕ	ɬ	ʂ	ʂ	h	ʂ	h	ɕ	x	h	s	x	ʂ	s	ʑ	4973:0, 5880:0, 7585:0	high (tall) / liver / quick/ fast
498-3	i	3	ɕ	s	sʰ	ʈʂʰ	ɕ	ʂ	Ø	s	ɕ	s	s	ɕʰ	ɕ	ɬ	s	6689:0, 8910:0, 10962:0	new / sock (stocking) / wife
